acc_x,acc_y,acc_z,vel_x,vel_y,vel_z,pos_x,pos_y,pos_z
-0.054352,-0.014923,0.029216,0.082946,-0.011135,0.099553,0.048617,-0.007067,-0.013329
-0.13092,0.064009,0.055603,0.079897,-0.010333,0.100939,0.051323,-0.00742,-0.010013
-0.118935,0.030557,0.041195,0.075782,-0.008781,0.102523,0.053912,-0.007734,-0.006648
-0.104598,-0.002994,0.007763,0.072102,-0.008335,0.103319,0.056372,-0.008015,-0.003244
-0.121252,0.028083,0.017284,0.068383,-0.00793,0.103721,0.058712,-0.008283,0.000179
-0.114077,-0.010174,-0.006635,0.064509,-0.007643,0.103887,0.060926,-0.008539,0.003612
-0.135638,0.020903,0.017302,0.060397,-0.007475,0.104054,0.063009,-0.008788,0.007051
-0.133173,0.013734,0.014958,0.055971,-0.006913,0.104578,0.064952,-0.009026,0.0105
-0.133163,-0.000593,0.003003,0.051585,-0.006705,0.104867,0.066749,-0.009251,0.013964
-0.142764,0.039997,-0.066419,0.04704,-0.006064,0.103815,0.0684,-0.009462,0.017415
-0.16188,-0.000611,-0.028065,0.042022,-0.005424,0.10225,0.069894,-0.009653,0.020822
-0.17629,0.016052,-0.030508,0.036451,-0.005178,0.101279,0.071214,-0.009829,0.024189
-0.140395,-0.000628,-0.04727,0.031233,-0.004933,0.099992,0.072356,-0.009998,0.027518
-0.152357,0.011329,-0.025687,0.026411,-0.004766,0.098786,0.073333,-0.010159,0.030806
-0.173834,0.037603,-0.092659,0.021036,-0.003968,0.096831,0.074142,-0.010306,0.034042
-0.137944,0.056719,-0.109422,0.015898,-0.002421,0.093495,0.074778,-0.010414,0.037192
-0.149913,-0.005461,-0.080683,0.011154,-0.001584,0.090358,0.075252,-0.010482,0.040235
-0.181006,0.044743,-0.092642,0.0057,-0.000945,0.087499,0.075558,-0.010527,0.043179
-0.173855,-0.003119,-0.099797,-0.00015,-0.000268,0.084324,0.075677,-0.010551,0.046025
-0.176317,0.073465,-0.145297,-0.005924,0.000884,0.080282,0.075606,-0.010544,0.048751
-0.190646,0.083071,-0.107049,-0.011976,0.003458,0.07612,0.075339,-0.010477,0.051343
-0.157122,-0.010293,-0.109401,-0.017711,0.00465,0.072551,0.074879,-0.010347,0.053808
-0.14282,0.011278,-0.114207,-0.022659,0.004657,0.068865,0.074243,-0.010198,0.056153
-0.126068,-0.041388,-0.10705,-0.027095,0.004152,0.065217,0.073452,-0.010057,0.058379
-0.116574,-0.036586,-0.152458,-0.031099,0.002857,0.060939,0.072522,-0.009947,0.060474
-0.193087,0.075796,-0.114216,-0.036211,0.003496,0.056543,0.071441,-0.009848,0.062426
-0.176439,0.047158,-0.140504,-0.042311,0.005516,0.052345,0.070176,-0.009705,0.064237
-0.126155,-0.000701,-0.140511,-0.047308,0.006275,0.047713,0.068729,-0.009516,0.065904
-0.209929,0.056666,-0.138166,-0.052859,0.007191,0.043119,0.067107,-0.0093,0.067418
-0.202798,0.049506,-0.14053,-0.059676,0.008935,0.038526,0.065281,-0.00904,0.068782
-0.133395,-0.034244,-0.166922,-0.065231,0.00918,0.033457,0.063251,-0.008748,0.069987
-0.171769,0.090201,-0.121433,-0.070276,0.010096,0.028704,0.061046,-0.008437,0.07103
-0.135908,-0.027087,-0.169304,-0.075364,0.011131,0.023912,0.058674,-0.008094,0.071917
-0.097596,-0.010318,-0.164516,-0.07923,0.010507,0.018408,0.056153,-0.007744,0.072634
-0.155097,0.035185,-0.155022,-0.083414,0.010911,0.01314,0.0535,-0.007399,0.073175
-0.155131,0.047149,-0.164554,-0.088549,0.012264,0.00787,0.050693,-0.007024,0.073542
-0.076223,-0.067784,-0.183699,-0.092384,0.011918,0.002127,0.047738,-0.006633,0.073728
-0.114505,0.051858,-0.138318,-0.09555,0.01165,-0.003183,0.044666,-0.006253,0.073732
-0.069137,0.013613,-0.176589,-0.098601,0.012725,-0.008377,0.041492,-0.005859,0.073564
-0.071527,-0.012668,-0.179067,-0.100945,0.012736,-0.014244,0.038228,-0.005447,0.073213
-0.117068,0.039897,-0.152715,-0.104082,0.013181,-0.019717,0.034873,-0.005028,0.072677
-0.059639,-0.0007,-0.140781,-0.107024,0.013824,-0.02456,0.031417,-0.004592,0.07197
-0.054872,-0.015114,-0.174351,-0.108942,0.013559,-0.02976,0.027881,-0.004149,0.071098
-0.076485,-0.005502,-0.133686,-0.111139,0.013216,-0.034845,0.024275,-0.003716,0.070058
-0.059754,0.030392,-0.167259,-0.113419,0.013624,-0.039813,0.020595,-0.003283,0.068851
-0.054986,-0.003144,-0.169649,-0.115346,0.014071,-0.045375,0.016845,-0.002835,0.067472
-0.047865,-0.003142,-0.152916,-0.117078,0.013965,-0.050702,0.013033,-0.002382,0.065913
-0.043097,-0.005493,-0.124221,-0.118616,0.013821,-0.055281,0.009167,-0.001933,0.064191
-0.033622,0.020791,-0.131518,-0.119921,0.014072,-0.059508,0.005252,-0.001483,0.062324
-0.000119,0.013634,-0.153035,-0.120519,0.014639,-0.064211,0.001305,-0.001019,0.060311
-0.014472,0.008831,-0.157882,-0.120802,0.015009,-0.069351,-0.002658,-0.000539,0.058135
0.02374,-0.0199,-0.110068,-0.120693,0.014826,-0.073783,-0.006624,-5.70E-05,0.055801
0.002132,0.025605,-0.102953,-0.120312,0.01492,-0.077311,-0.010584,0.000424,0.053336
0.016515,0.025608,-0.083875,-0.120052,0.015766,-0.080407,-0.014535,0.00092,0.050762
0.040413,-0.031857,-0.107848,-0.119162,0.015663,-0.083586,-0.018469,0.001429,0.048085
0.047542,-0.058137,-0.088673,-0.117761,0.01418,-0.086845,-0.022366,0.001912,0.045301
0.08576,-0.017437,-0.100683,-0.115614,0.012935,-0.089988,-0.026206,0.002349,0.042412
0.090539,-0.058133,-0.079254,-0.112759,0.01169,-0.092977,-0.029965,0.002746,0.039421
0.037853,0.030423,-0.064885,-0.110695,0.011235,-0.095377,-0.033645,0.003114,0.036342
0.035477,0.047194,-0.064932,-0.109542,0.012519,-0.097543,-0.037273,0.003496,0.033186
0.100082,-0.062933,-0.067431,-0.107362,0.012262,-0.099752,-0.040848,0.003896,0.029959
0.049756,-0.06048,-0.069833,-0.104949,0.010229,-0.102043,-0.044349,0.004257,0.026657
0.112012,0.001695,-0.053111,-0.10234,0.009263,-0.104101,-0.047769,0.004569,0.023283
0.152696,-0.029391,-0.048451,-0.098033,0.008811,-0.105807,-0.051077,0.004858,0.019846
0.073643,0.037589,-0.026923,-0.09436,0.008951,-0.107082,-0.054255,0.005142,0.01636
0.08805,0.02082,-0.024616,-0.091755,0.009919,-0.107966,-0.057331,0.005444,0.012837
0.15267,-0.074893,-0.029369,-0.087847,0.009033,-0.108892,-0.060302,0.005748,0.009284
0.097553,0.042395,-0.029414,-0.083782,0.008502,-0.1099,-0.063143,0.006028,0.005698
0.109516,0.056712,0.020752,-0.080431,0.010143,-0.110081,-0.065865,0.006327,0.002092
0.157375,-0.034197,-0.015184,-0.076093,0.010521,-0.11003,-0.068461,0.00666,-0.001516
0.126293,-0.007916,0.020666,-0.071478,0.009833,-0.109982,-0.070912,0.006987,-0.005125
0.126301,-0.007917,0.020625,-0.067376,0.009579,-0.109345,-0.073221,0.007299,-0.008722
0.126312,-0.007919,0.020585,-0.063275,0.009324,-0.10871,-0.075397,0.007603,-0.0123
0.145449,0.013653,0.04928,-0.058857,0.009427,-0.107605,-0.077434,0.007905,-0.01585
0.193323,-0.074904,0.03012,-0.053334,0.008424,-0.106344,-0.07931,0.008191,-0.019362
0.200601,-0.048527,0.070684,-0.046901,0.006395,-0.104731,-0.080991,0.008429,-0.022828
0.152768,0.008839,0.085067,-0.041136,0.005749,-0.102213,-0.082472,0.008622,-0.026226
0.169466,-0.050985,0.049142,-0.035885,0.005062,-0.100052,-0.083774,0.008793,-0.029549
0.171948,0.004026,0.077846,-0.030317,0.004296,-0.098011,-0.0849,0.008941,-0.032804
0.183946,-0.03903,0.09449,-0.02451,0.003727,-0.095224,-0.08584,0.009067,-0.03598
0.179178,-0.048548,0.111234,-0.018583,0.002291,-0.091887,-0.086589,0.00916,-0.039057
0.152936,-0.000697,0.125626,-0.013167,0.001488,-0.088038,-0.087153,0.009216,-0.042017
0.172102,0.006456,0.142277,-0.007866,0.001592,-0.083677,-0.087542,0.009262,-0.044843
0.203236,-0.012673,0.108818,-0.001735,0.001499,-0.079596,-0.087745,0.009307,-0.047531
0.186517,-0.034255,0.096838,0.004636,0.000735,-0.076264,-0.087743,0.009339,-0.050098
0.172252,0.011241,0.115947,0.010496,0.000365,-0.072817,-0.087542,0.009352,-0.052555
0.155539,-0.019952,0.118291,0.015847,0.000231,-0.069016,-0.087158,0.009358,-0.054894
0.174722,-0.017509,0.12554,0.02124,-0.000377,-0.065058,-0.086598,0.009351,-0.057107
0.148502,-0.0032,0.084837,0.026518,-0.000708,-0.061652,-0.085864,0.009329,-0.059201
0.167691,0.020719,0.103958,0.031682,-0.000409,-0.058603,-0.084961,0.009307,-0.061189
0.186882,-0.051075,0.139852,0.037481,-0.000899,-0.054647,-0.083878,0.009282,-0.063064
0.148708,-0.008034,0.130245,0.042968,-0.001864,-0.050258,-0.08261,0.009234,-0.064803
0.18948,-0.058255,0.139863,0.048501,-0.002947,-0.045869,-0.081163,0.009151,-0.066398
0.1823,-0.067876,0.144679,0.054589,-0.005018,-0.041243,-0.079526,0.009017,-0.067847
0.136975,0.054205,0.130277,0.059814,-0.005233,-0.036774,-0.077703,0.008846,-0.069148
0.141863,0.003885,0.132745,0.064374,-0.004264,-0.032503,-0.075721,0.008688,-0.070307
0.194511,-0.039178,0.171011,0.069885,-0.004836,-0.02756,-0.073574,0.008536,-0.071316
0.12046,0.037399,0.151911,0.075046,-0.004855,-0.0223,-0.071253,0.008375,-0.072158
0.173211,-0.091866,0.171061,0.079858,-0.005743,-0.01704,-0.068768,0.008199,-0.072828
0.163692,-0.082269,0.151968,0.085386,-0.008606,-0.011778,-0.066114,0.007962,-0.073327
0.094452,0.054127,0.163965,0.089617,-0.00906,-0.006633,-0.0633,0.00767,-0.073656
0.163881,-0.05837,0.154391,0.093853,-0.009119,-0.001447,-0.060348,0.00737,-0.073817
0.14966,-0.034456,0.161688,0.099004,-0.010641,0.003701,-0.057242,0.007044,-0.073809
0.099451,0.030154,0.15212,0.103095,-0.010702,0.008813,-0.053984,0.006692,-0.073634
0.152213,-0.084697,0.149813,0.10723,-0.011592,0.013729,-0.050592,0.006325,-0.073295
0.078176,0.034928,0.152216,0.111018,-0.012403,0.018648,-0.04707,0.00593,-0.072796
0.049545,0.027655,0.154623,0.113114,-0.011361,0.023647,-0.043451,0.00554,-0.072136
0.111823,-0.027377,0.149971,0.115769,-0.011347,0.02861,-0.039755,0.005167,-0.071312
0.064071,0.020462,0.147579,0.118667,-0.011452,0.033458,-0.035967,0.004792,-0.070329
0.033089,0.027603,0.135677,0.120269,-0.010649,0.038071,-0.032106,0.00443,-0.069192
0.11459,-0.058517,0.152511,0.122708,-0.01115,0.042767,-0.028178,0.004073,-0.067902
0.042912,0.022861,0.154933,0.125312,-0.01173,0.047783,-0.024168,0.003698,-0.066455
0.052531,-0.041784,0.128723,0.126896,-0.012033,0.052407,-0.020088,0.003309,-0.06485
0.045478,-0.03229,0.114479,0.128525,-0.013247,0.056365,-0.015956,0.002895,-0.063105
0.004887,0.003584,0.145642,0.129371,-0.013713,0.060604,-0.011782,0.002453,-0.061227
0.000286,0.006017,0.121794,0.129475,-0.013546,0.064966,-0.007593,0.002007,-0.059208
0.031478,-0.008418,0.102753,0.130022,-0.013578,0.068621,-0.003393,0.001564,-0.057058
-0.018725,0.017942,0.114801,0.130257,-0.013413,0.072164,0.000821,0.001122,-0.054792
0.017271,-0.020421,0.102924,0.130262,-0.013447,0.075711,0.005039,0.000683,-0.05241
-0.013713,-0.008477,0.079085,0.130353,-0.013916,0.078671,0.009259,0.000237,-0.049922
-0.027929,-0.003692,0.103104,0.129701,-0.01411,0.081635,0.01347,-0.000221,-0.047338
-0.037439,-0.00126,0.086428,0.128661,-0.014185,0.084724,0.017654,-0.000683,-0.044655
-0.056463,0.020196,0.091329,0.127154,-0.013866,0.08762,0.021798,-0.001141,-0.041874
-0.058719,0.013017,0.098585,0.125299,-0.013312,0.090719,0.025886,-0.001584,-0.038996
-0.075393,0.03212,0.022094,0.123134,-0.012562,0.092678,0.02991,-0.002005,-0.036036
-0.065787,-0.018111,0.062893,0.120856,-0.012325,0.094051,0.033861,-0.00241,-0.033022
-0.084818,0.005797,0.065348,0.118425,-0.012522,0.09614,0.037736,-0.002815,-0.029951
-0.089534,0.024899,0.063098,0.115606,-0.012011,0.098235,0.041525,-0.003213,-0.026813
-0.089448,0.053612,0.046434,0.112713,-0.010711,0.10002,0.045222,-0.003582,-0.023611
-0.084559,-0.030157,0.051345,0.109906,-0.010319,0.101614,0.048826,-0.003923,-0.020355
-0.084477,-0.034983,0.044293,0.107183,-0.011389,0.103176,0.05234,-0.004275,-0.017047
-0.108327,-0.00627,0.020472,0.10407,-0.012066,0.10423,0.05576,-0.004655,-0.013697
-0.096288,-0.030219,0.02774,0.100766,-0.012664,0.105014,0.059076,-0.005057,-0.010316
-0.170354,0.067827,-0.012849,0.096441,-0.01204,0.105252,0.062268,-0.005458,-0.00692
-0.120075,-0.061347,0.001578,0.091725,-0.01193,0.10506,0.065313,-0.005846,-0.003523
-0.112851,-0.037439,-0.01263,0.087961,-0.013557,0.104874,0.068219,-0.00626,-0.000133
-0.182123,0.053448,-0.005361,0.083175,-0.01329,0.104577,0.070987,-0.006696,0.003249
-0.11028,-0.030321,-0.033985,0.078434,-0.012905,0.103931,0.0736,-0.007121,0.006615
-0.210744,0.072531,-0.031423,0.073223,-0.012207,0.102857,0.076051,-0.007528,0.009953
-0.198729,0.048583,-0.055242,0.066554,-0.010206,0.101435,0.078308,-0.007891,0.013249
-0.141216,-0.030381,-0.055133,0.061035,-0.009904,0.099625,0.080366,-0.008216,0.016492
-0.205799,0.113169,-0.059829,0.0554,-0.008536,0.097741,0.082243,-0.008513,0.019675
-0.234494,0.077257,-0.059722,0.048228,-0.005393,0.095785,0.083911,-0.008735,0.022794
-0.162675,-0.01367,-0.061968,0.04177,-0.004342,0.093796,0.085356,-0.008888,0.025848
-0.212855,0.072413,-0.061862,0.035669,-0.003372,0.091775,0.086597,-0.009008,0.028836
-0.129081,-0.061565,-0.097649,0.030124,-0.003192,0.089168,0.087648,-0.009109,0.031749
-0.20565,0.053253,-0.099997,0.0247,-0.003329,0.085934,0.088521,-0.009209,0.034566
-0.205633,0.053234,-0.099894,0.018013,-0.001571,0.082665,0.089197,-0.009282,0.037275
-0.205621,0.053215,-0.099793,0.011328,0.000185,0.079403,0.089655,-0.009298,0.039878
-0.162562,0.086638,-0.085278,0.005354,0.002493,0.076384,0.089907,-0.009246,0.042378
-0.208061,0.010128,-0.101949,-0.00066,0.00409,0.073332,0.089963,-0.00913,0.044779
-0.215221,0.026782,-0.104305,-0.007542,0.004698,0.069969,0.08981,-0.008977,0.047074
-0.172176,-0.011482,-0.10421,-0.013831,0.00495,0.06657,0.089442,-0.008811,0.049259
-0.208079,-0.013853,-0.137559,-0.020003,0.004531,0.062626,0.088872,-0.008647,0.051324
-0.212801,0.048304,-0.096771,-0.026844,0.005099,0.058806,0.088089,-0.00848,0.053261
-0.169769,0.033969,-0.168467,-0.033053,0.006456,0.054479,0.087094,-0.008282,0.055065
-0.167439,0.017183,-0.156418,-0.038514,0.007299,0.049169,0.08591,-0.008048,0.056712
-0.179431,0.01952,-0.153981,-0.044135,0.007903,0.044101,0.084545,-0.007789,0.058188
-0.165048,0.024309,-0.127618,-0.049717,0.008625,0.03951,0.082999,-0.007509,0.059507
-0.18666,0.026647,-0.127539,-0.055418,0.009464,0.035357,0.081268,-0.007203,0.060682
-0.174737,0.017118,-0.125012,-0.06128,0.010185,0.031249,0.07935,-0.006872,0.061723
-0.169977,0.050544,-0.19437,-0.066868,0.011299,0.02604,0.077246,-0.00651,0.062611
-0.122171,0.002672,-0.170371,-0.071589,0.012175,0.020084,0.074975,-0.006115,0.063317
-0.129384,-0.049907,-0.158339,-0.075641,0.011394,0.014725,0.072561,-0.005719,0.063837
-0.158175,0.043339,-0.155823,-0.080288,0.011284,0.009607,0.070007,-0.005337,0.064186
-0.119991,-0.006886,-0.143797,-0.084782,0.011883,0.004731,0.067304,-0.004948,0.064372
-0.165462,0.024186,-0.184435,-0.089397,0.012166,-0.000616,0.064454,-0.004544,0.064391
-0.136896,0.055259,-0.155646,-0.094293,0.013475,-0.006158,0.06145,-0.004114,0.064232
-0.086661,0.014547,-0.167557,-0.09789,0.014624,-0.011419,0.058308,-0.003643,0.063897
-0.065262,-0.028518,-0.150835,-0.100306,0.014391,-0.0166,0.055069,-0.003157,0.06339
-0.06289,-0.061973,-0.145983,-0.102333,0.012896,-0.021425,0.051759,-0.0027,0.062721
-0.053462,-0.047669,-0.143487,-0.104166,0.011084,-0.026126,0.048388,-0.002297,0.061896
-0.118076,0.033713,-0.143446,-0.106912,0.010851,-0.030785,0.044944,-0.001929,0.060919
-0.017746,-0.026121,-0.12909,-0.109071,0.010974,-0.035206,0.041421,-0.001562,0.059794
-0.034511,-0.035745,-0.136214,-0.109853,0.00995,-0.039507,0.037852,-0.001209,0.058527
-0.092074,0.040831,-0.124218,-0.111863,0.010031,-0.043727,0.034239,-0.000873,0.057121
-0.00607,-0.038125,-0.114677,-0.113407,0.010073,-0.04759,0.030569,-0.000535,0.055584
-0.094627,0.076698,-0.136128,-0.114995,0.010707,-0.05165,0.02685,-0.000185,0.053918
-0.04452,0.069526,-0.112177,-0.11722,0.013116,-0.055668,0.02307,0.000215,0.05212
-0.008734,-0.045421,-0.119316,-0.11803,0.013511,-0.059409,0.019241,0.000661,0.050197
0.012733,0.002423,-0.093017,-0.117898,0.012799,-0.062833,0.015403,0.001101,0.048157
-0.040039,0.038302,-0.100161,-0.118286,0.013467,-0.065941,0.011563,0.001541,0.046012
0.048403,-0.052618,-0.083381,-0.118087,0.013228,-0.06889,0.007721,0.001988,0.043768
-0.030752,0.055047,-0.071408,-0.117738,0.013265,-0.071365,0.00389,0.002432,0.041437
0.012282,0.031106,-0.057085,-0.117988,0.014683,-0.073405,6.20E-05,0.002899,0.039034
0.043253,-0.050203,-0.078656,-0.117019,0.014365,-0.075566,-0.003753,0.003385,0.036563
0.040683,-0.014323,-0.069046,-0.115584,0.013297,-0.077924,-0.007526,0.003847,0.03402
0.035857,0.0143,-0.047473,-0.114275,0.013293,-0.079768,-0.011253,0.004292,0.031409
0.090753,-0.05024,-0.066699,-0.112142,0.012696,-0.081573,-0.014923,0.004727,0.02874
0.076217,-0.052704,-0.052291,-0.109346,0.010994,-0.083459,-0.018509,0.005124,0.026012
0.040203,0.009556,-0.011603,-0.107387,0.010279,-0.084436,-0.022017,0.005481,0.023239
0.075974,-0.016837,-0.064276,-0.105435,0.010155,-0.085611,-0.025458,0.005824,0.020432
0.075852,0.011885,-0.035557,-0.102898,0.010069,-0.087182,-0.028825,0.006164,0.017581
0.073376,-0.019215,-0.03322,-0.100406,0.009945,-0.088242,-0.032109,0.0065,0.014689
0.097182,-0.024032,-0.006957,-0.097565,0.009227,-0.08883,-0.035303,0.006822,0.011772
0.109025,-0.014434,-0.023649,-0.09414,0.008589,-0.089261,-0.038394,0.007121,0.00884
0.120867,-0.038374,0.026539,-0.090326,0.007713,-0.089141,-0.041364,0.007396,0.005904
0.123099,-0.002494,-0.004573,-0.086283,0.007035,-0.088706,-0.044205,0.007645,0.00298
0.137394,-0.045656,-0.002245,-0.08197,0.006236,-0.088747,-0.046907,0.007869,6.30E-05
0.10854,0.011799,0.033619,-0.0779,0.005673,-0.08816,-0.049471,0.008071,-0.002843
0.127544,-0.000178,0.05997,-0.073995,0.005861,-0.086546,-0.051902,0.008267,-0.00571
0.151354,-0.033729,0.055133,-0.069387,0.005297,-0.084579,-0.054194,0.008456,-0.008517
0.108185,0.004603,0.047942,-0.065101,0.004812,-0.082811,-0.056338,0.008628,-0.011261
0.15112,-0.057682,0.069384,-0.060821,0.003931,-0.08081,-0.058341,0.008778,-0.013941
0.13904,-0.028961,0.081313,-0.056035,0.002497,-0.078258,-0.060195,0.008889,-0.016544
0.138927,0.023689,0.088436,-0.051453,0.002405,-0.075394,-0.061894,0.008974,-0.019056
0.157937,-0.086354,0.078886,-0.046561,0.001366,-0.072571,-0.063438,0.009042,-0.021473
0.162632,-0.062439,0.074042,-0.041281,-0.001094,-0.069986,-0.064813,0.009051,-0.023799
0.121825,0.023651,0.062038,-0.036599,-0.001739,-0.067681,-0.066025,0.009009,-0.026044
0.176831,-0.064915,0.081121,-0.031685,-0.002426,-0.06526,-0.067079,0.008944,-0.028208
0.174274,-0.055317,0.095495,-0.025908,-0.004415,-0.062289,-0.067957,0.008836,-0.030283
0.119155,0.025967,0.102612,-0.021085,-0.004905,-0.058964,-0.068661,0.008687,-0.032252
0.202802,-0.076917,0.083446,-0.015794,-0.005751,-0.055839,-0.069198,0.008515,-0.034113
0.18358,-0.098406,0.092915,-0.009441,-0.00865,-0.052876,-0.069544,0.008281,-0.035873
0.126015,0.054663,0.10003,-0.004358,-0.009378,-0.04964,-0.069702,0.007988,-0.037529
0.18574,-0.072149,0.080863,0.000759,-0.009672,-0.046604,-0.069692,0.007677,-0.039081
0.123473,0.021198,0.119162,0.005832,-0.010519,-0.043254,-0.069515,0.007348,-0.040526
0.116223,0.03315,0.119117,0.009756,-0.009629,-0.039274,-0.069191,0.007019,-0.041849
0.211848,-0.088955,0.109461,0.015137,-0.010557,-0.035456,-0.068714,0.006689,-0.043042
0.173418,-0.084162,0.111769,0.02146,-0.01342,-0.03176,-0.068045,0.006297,-0.04411
0.130283,0.040272,0.116529,0.026435,-0.014151,-0.027948,-0.06719,0.005845,-0.045053
0.111078,0.054578,0.142863,0.03038,-0.012593,-0.023625,-0.06619,0.005407,-0.045861
0.110999,0.054566,0.142817,0.034005,-0.010799,-0.018869,-0.065065,0.005024,-0.046518
0.110922,0.054554,0.142771,0.037627,-0.009006,-0.014116,-0.063822,0.004699,-0.047017
0.129971,-0.03156,0.128309,0.04156,-0.008635,-0.009604,-0.062456,0.004411,-0.047362
0.105971,-0.012449,0.123457,0.04541,-0.009368,-0.005412,-0.060962,0.004116,-0.047563
0.170528,-0.060317,0.128217,0.049928,-0.010577,-0.001222,-0.059331,0.003789,-0.047625
0.136922,-0.04601,0.109048,0.054956,-0.012339,0.002728,-0.057544,0.003413,-0.047551
0.103417,0.030568,0.147248,0.058876,-0.012602,0.006992,-0.055611,0.003003,-0.047341
0.112867,-0.022104,0.108957,0.062397,-0.012471,0.011253,-0.053556,0.00259,-0.04699
0.108002,-0.034079,0.104106,0.065994,-0.013407,0.0148,-0.051385,0.002165,-0.046509
0.084017,0.018572,0.104061,0.069113,-0.013671,0.018266,-0.049105,0.001719,-0.045912
0.115147,-0.022136,0.108821,0.07235,-0.013739,0.021809,-0.046721,0.001267,-0.045198
0.088714,-0.00773,0.151827,0.075663,-0.01424,0.026138,-0.04423,0.000806,-0.044353
0.08631,-0.01735,0.135013,0.0785,-0.014663,0.030899,-0.041639,0.00033,-0.043358
0.059882,0.025691,0.075148,0.080861,-0.014535,0.034393,-0.038964,-0.000152,-0.042226
0.093374,0.020975,0.103837,0.083338,-0.013774,0.037372,-0.03621,-0.000619,-0.040987
0.067049,0.016161,0.127721,0.085932,-0.013171,0.041217,-0.033373,-0.001064,-0.039634
0.033468,-0.000617,0.091785,0.087538,-0.012924,0.044863,-0.030469,-0.001496,-0.038158
0.088443,-0.036518,0.113316,0.089497,-0.013546,0.04827,-0.027507,-0.001933,-0.036564
0.038195,-0.022208,0.108468,0.091533,-0.014525,0.051951,-0.024481,-0.002398,-0.034852
0.026195,0.044861,0.072532,0.092542,-0.014161,0.054958,-0.021406,-0.002873,-0.03303
0.064407,-0.058116,0.082099,0.093983,-0.01439,0.057529,-0.018291,-0.003346,-0.031115
0.045251,-0.019779,0.070092,0.095739,-0.015685,0.060058,-0.015126,-0.003844,-0.029116
-0.019405,0.013655,0.082014,0.096112,-0.015796,0.062586,-0.011926,-0.004366,-0.027032
0.035581,-0.060489,0.065201,0.096325,-0.016579,0.065031,-0.008718,-0.004902,-0.024866
-0.04339,0.085428,0.053195,0.096142,-0.016178,0.067001,-0.005511,-0.005446,-0.022627
-0.064893,0.083069,0.065116,0.094302,-0.013408,0.068967,-0.002338,-0.005937,-0.020322
0.014026,-0.041382,0.057915,0.093409,-0.01273,0.071011,0.000788,-0.006372,-0.017951
-0.000413,0.016081,0.048261,0.09358,-0.013158,0.072776,0.003901,-0.006803,-0.015516
-0.062609,0.047164,0.048219,0.092487,-0.012124,0.07438,0.006998,-0.007224,-0.013025
-0.002809,-0.038942,0.031407,0.091354,-0.011999,0.075705,0.010057,-0.007627,-0.010486
-0.072259,0.06628,0.036169,0.090063,-0.011558,0.07683,0.013074,-0.00802,-0.007906
